Version,Description,Component,Files_Modified,Lines_Added,Lines_Removed,Patch_Type
2.6.37,Btrfs: don't allocate chunks as aggressively,balloc,1,5,2,Reliability
2.6.37,Btrfs: re-work delalloc flushing,"balloc,inode",3,38,15,Reliability
2.6.37,Btrfs: fix reservation code for mixed block groups,balloc,1,6,2,Bug
2.6.37,Btrfs: fix df regression,"balloc,super",3,23,3,Bug
2.6.37,Btrfs: fix the df ioctl to report raid types,ioctl,1,76,24,Bug
2.6.37,Btrfs: stop trying to shrink delalloc if there are no inodes to reclaim,ballo,1,5,0,Bug
2.6.37,btrfs: replace barriers with explicit flush / FUA usage,misc->code,4,5,21,Maintenance
2.6.38,Btrfs: break out of shrink_delalloc earlier,balloc,2,32,12,Bug
2.6.38,btrfs: fix not enough reserved space,inode,1,3,2,Bug
2.6.38,btrfs: fix dip leak,inode,1,1,0,Bug
2.6.38,Btrfs: make sure not to return overlapping extents to fiemap,extent,1,27,6,Bug
2.6.38,Btrfs: deal with short returns from copy_from_user,file,1,13,0,Bug
2.6.38,Btrfs: fix regressions in copy_from_user handling,file,1,59,42,Bug
2.6.38,Btrfs: fix fiemap bugs with delalloc,misc->code,3,224,42,Maintenance
2.6.38,Btrfs: set FMODE_EXCL in btrfs_device->mode,volume,1,1,1,Bug
2.6.38,Btrfs: make btrfs_rm_device() fail gracefully,volume,1,9,2,Reliability
2.6.38,Btrfs: Avoid accessing unmapped kernel address,other,1,14,7,Bug
2.6.38,Btrfs: Fix BTRFS_IOC_SUBVOL_SETFLAGS ioctl,ioctl,1,5,2,Bug
2.6.38,Btrfs: allow balance to explicitly allocate chunks as it relocates,misc->code,3,21,1,Maintenance
2.6.38,Btrfs: put ENOSPC debugging under a mount option,misc->code,3,8,2,Maintenance
2.6.38,Btrfs: check return value of alloc_extent_map(),"balloc,extent,file,inode",4,7,3,Bug
2.6.38,Btrfs - Fix memory leak in btrfs_init_new_device(),volume,1,2,0,Bug
2.6.38,btrfs: prevent heap corruption in btrfs_ioctl_space_info(),ioctl,1,8,2,Bug
2.6.38,Btrfs: Fix balance panic,tree,1,1,0,Bug
2.6.38,Btrfs: don't release pages when we can't clear the uptodate bits,extent,1,9,1,Bug
2.6.38,Btrfs: fix paprivate races,"file,extent",2,41,5,Bug
2.6.38,Btrfs: Fix page count calculation,file,1,4,4,Bug
2.6.38,btrfs: Drop __exit attribute on btrfs_exit_compress,misc->code,1,1,1,Maintenance
2.6.38,btrfs: cleanup error handling in btrfs_unlink_inode(),misc->code,1,1,1,Maintenance
2.6.38,Btrfs: exclude super blocks when we read in block groups,balloc,1,18,8,Bug
2.6.38,Btrfs: make sure search_bitmap finds something in remove_from_bitmap,balloc,1,1,0,Bug
2.6.38,btrfs: fix return value check of btrfs_start_transaction(),"balloc,ioctl,tree,super,volume",7,37,6,Bug
2.6.38,btrfs: checking NULL or not in some functions,"balloc,extent,journal->log",3,10,0,Bug
2.6.38,Btrfs: avoid uninit variable warnings in ordered-data.c,misc->compile,1,1,1,Maintenance
2.6.38,Btrfs: catch errors from btrfs_sync_log,journal->log,1,2,1,Bug
2.6.38,Btrfs: make shrink_delalloc a little friendlier,balloc,1,14,3,Bug
2.6.38,Btrfs: handle no memory properly in prepare_pages,file,1,6,2,Reliability
2.6.38,Btrfs: do error checking in btrfs_del_csums,file,1,3,0,Bug
2.6.38,Btrfs: use the global block reserve if we cannot reserve space,balloc,1,27,1,Bug
2.6.38,Btrfs: do not release more reserved bytes to the global_block_rsv than we need,balloc,1,14,2,Performance
2.6.38,Btrfs: fix check_path_shared so it returns the right value,inode,1,3,2,Bug
2.6.38,btrfs: check return value of btrfs_start_ioctl_transaction() properly,ioctl,1,1,1,Bug
2.6.38,btrfs: fix return value check of btrfs_join_transaction(),"file,balloc,inode,tree,journal->transaction",6,51,13,Bug
2.6.38,fs/btrfs/inode.c: Add missing IS_ERR test,inode,1,1,1,Bug
2.6.38,btrfs: fix missing break in switch phrase,tree,1,1,0,Bug
2.6.38,btrfs: fix several uncheck memory allocations,"file,journal->log",4,33,0,Bug
2.6.38,btrfs: fix uncheck memory allocation in btrfs_submit_compressed_read,"extent,other",2,25,4,Bug
2.6.38,Btrfs: Fix file clone when source offset is not 0,ioctl,1,4,1,Bug
2.6.38,Btrfs: Fix memory leak in writepage fixup work,inode,1,1,0,Bug
2.6.38,Btrfs: Don't return acl info when mounting with noacl option,xattr,1,6,0,Bug
2.6.38,Btrfs: Free correct pointer after using strsep,super,1,3,2,Bug
2.6.38,Btrfs: Fix memory leak on finding existing super,super,1,2,0,Bug
2.6.38,Btrfs: Fix memory leak at umount,file,1,2,0,Bug
2.6.38,btrfs: Check mergeable free space when removing a cluster,misc->code,1,20,6,Maintenance
2.6.38,btrfs: Add a helper try_merge_free_space(),misc->api,1,43,32,Maintenance
2.6.38,btrfs: Update stats when allocating from a cluster,balloc,1,14,3,Bug
2.6.38,btrfs: Free fully occupied bitmap in cluster,misc->code,1,2,0,Maintenance
2.6.38,btrfs: Add helper function free_bitmap(),misc->api,1,16,21,Maintenance
2.6.38,btrfs: Fix threshold calculation for block groups smaller than 1GB,balloc,1,6,2,Performance
2.6.38,Btrfs: forced readonly mounts on errors,"tree,file,balloc,super,journal->transaction",7,523,2,Reliability
2.6.38,fs/btrfs: Fix build of ctree,misc->compile,1,1,0,Maintenance
2.6.38,btrfs: Require CAP_SYS_ADMIN for filesystem rebalance,volume,1,4,0,Reliability
2.6.38,Btrfs: don't warn if we get ENOSPC in btrfs_block_rsv_check,balloc,1,0,5,Reliability
2.6.38,btrfs: Fix memory leak in btrfs_read_fs_root_no_radix(),file,1,1,0,Bug
2.6.38,btrfs: check NULL or not,"tree,file,extent",3,16,0,Bug
2.6.38,btrfs: Don't pass NULL ptr to func that may deref it.,tree,1,2,0,Bug
2.6.38,btrfs: mount failure return value fix,"file,volume",2,8,4,Bug
2.6.38,btrfs: Mem leak in btrfs_get_acl(),xattr,1,3,1,Bug
2.6.38,btrfs: fix wrong free space information of btrfs,misc->code,5,286,7,Maintenance
2.6.38,btrfs: make the chunk allocator utilize the devices better,misc->code,2,300,103,Maintenance
2.6.38,btrfs: restructure find_free_dev_extent(),misc->code,2,91,68,Maintenance
2.6.38,btrfs: fix wrong calculation of stripe size,misc->code,1,8,2,Maintenance
2.6.38,btrfs: try to reclaim some space when chunk allocation fails,balloc,1,7,2,Bug
2.6.38,btrfs: fix wrong data space statistics,misc->code,1,3,4,Maintenance
2.6.38,fs/btrfs: Fix build of ctree,misc->compile,1,1,0,Maintenance
2.6.38,Btrfs: fail if we try to use hole punch,inode,1,4,0,Reliability
2.6.38,"switch btrfs, close races","other,inode,super",3,3,12,Bug
2.6.38,btrfs: provide simple rcu-walk ACL implementation,misc->code,2,12,12,Maintenance
2.6.38,Btrfs: fix off by one while setting block groups readonly,balloc,1,2,1,Bug
2.6.38,Btrfs: Add BTRFS_IOC_SUBVOL_GETFLAGS/SETFLAGS ioctls,ioctl,2,85,0,Feature
2.6.38,Btrfs: Add readonly snapshots support,"tree,inode,ioctl,journal->transaction,xattr",7,75,10,Feature
2.6.38,Btrfs: Refactor btrfs_ioctl_snap_create(),misc->code,1,40,44,Maintenance
2.6.38,btrfs: Extract duplicate decompress code,misc->code,4,115,194,Maintenance
2.6.38,btrfs: Allow to specify compress method when defrag,ioctl,2,26,2,Feature
2.6.38,btrfs: Add lzo compression support,"tree,file,other,super",8,527,8,Feature
2.6.38,btrfs: Allow to add new compression algorithm,"other,tree,extent,file,inode,ioctl,super",15,473,282,Feature
2.6.38,btrfs: Fix error handling in zlib,other,1,8,0,Bug
2.6.38,btrfs: Fix bugs in zlib workspace,other,1,5,2,Bug
2.6.38,btrfs: close_bdev_exclusive() should use the same @flags as the matching open_bdev_exclusive(),volume,1,1,1,Bug
2.6.39,Btrfs: fix FS_IOC_SETFLAGS ioctl,ioctl,1,2,0,Bug
2.6.39,Btrfs: fix FS_IOC_GETFLAGS ioctl,misc->code,1,7,0,Maintenance
2.6.39,fs: remove FS_COW_FL,misc->code,2,6,10,Maintenance
2.6.39,Btrfs: fix easily get into ENOSPC in mixed case,balloc,1,26,11,Bug
2.6.39,Prevent oopsing in posix_acl_valid(),xattr,1,3,2,Bug
2.6.39,Btrfs: cleanup error handling in inode.c,misc->code,1,9,6,Maintenance
2.6.39,Btrfs: put the right bio if we have an error,inode,1,1,1,Bug
2.6.39,Btrfs: free bitmaps properly when evicting the cache,balloc,1,7,4,Bug
2.6.39,Btrfs: Free free_space item properly in btrfs_trim_block_group(),balloc,1,1,1,Bug
2.6.39,btrfs: add missing spin_unlock to a rare exit path,file,1,1,0,Bug
2.6.39,Btrfs: check return value of kmalloc(),"balloc,inode",2,7,0,Bug
2.6.39,btrfs: fix wrong allocating flag when reading page,extent,1,1,1,Bug
2.6.39,Btrfs: fix missing mutex_unlock in btrfs_del_dir_entries_in_log(),journal->log,1,5,2,Bug
2.6.39,Btrfs: do some plugging in the submit_bio threads,volume,1,10,0,Performance
2.6.39,Btrfs: fix free space cache leak,balloc,1,1,1,Bug
2.6.39,Btrfs: avoid taking the chunk_mutex in do_chunk_alloc,balloc,2,28,6,Performance
2.6.39,Btrfs end_bio_extent_readpage should look for locked bits,extent,1,1,1,Bug
2.6.39,Btrfs: don't force chunk allocation in find_free_extent,balloc,1,73,22,Performance
2.6.39,Btrfs: Check validity before setting an acl,xattr,1,5,4,Reliability
2.6.39,Btrfs: Fix incorrect inode nlink in btrfs_link(),inode,1,3,3,Bug
2.6.39,Btrfs: Check if btrfs_next_leaf() returns error in btrfs_real_readdir(),inode,1,10,18,Bug
2.6.39,Btrfs: Check if btrfs_next_leaf() returns error in btrfs_listxattr(),xattr,1,12,21,Bug
2.6.39,Btrfs: make uncache_state unconditional,extent,1,3,5,Bug
2.6.39,btrfs: using cached extent_state in set/unlock combinations,"extent,inode",3,55,19,Performance
2.6.39,Btrfs: avoid taking the trans_mutex in btrfs_end_transaction,journal->transaction,3,19,24,Performance
2.6.39,Btrfs: fix subvolume mount by name problem when default mount subvolume is set,super,1,33,9,Bug
2.6.39,btrfs: properly handle overlapping areas in memmove_extent_buffer,extent,1,11,3,Bug
2.6.39,Btrfs: fix memory leaks in btrfs_new_inode(),inode,1,4,1,Bug
2.6.39,Btrfs: check for duplicate iov_base's when doing dio reads,inode,1,16,1,Bug
2.6.39,Btrfs: reuse the extent_map we found when calling btrfs_get_extent,inode,1,28,8,Performance
2.6.39,Btrfs: do not use async submit for small DIO io's,inode,1,19,5,Performance
2.6.39,Btrfs: don't split dio bios if we don't have to,misc->code,1,13,7,Maintenance
2.6.39,Btrfs: do not call btrfs_update_inode in endio if nothing changed,inode,1,10,5,Performance
2.6.39,Btrfs: map the inode item when doing fill_inode_item,inode,1,12,0,Performance
2.6.39,Btrfs: only retry transaction reservation once,journal->transaction,1,10,1,Bug
2.6.39,Btrfs: deal with the case that we run out of space in the cache,misc->code,3,69,74,Maintenance
2.6.39,Btrfs: don't warn in btrfs_add_orphan,inode,1,0,2,Bug
2.6.39,Btrfs: fix free space cache when there are pinned extents and clusters V2,balloc,1,78,4,Bug
2.6.39,Btrfs: Fix uninitialized root flags for subvolumes,"tree,file,ioctl,journal->transaction",5,30,1,Bug
2.6.39,btrfs: clear __GFP_FS flag in the space cache inode,"balloc,inode",2,2,2,Bug
2.6.39,Btrfs: fix memory leak in start_transaction(),journal->transaction,1,1,0,Bug
2.6.39,Btrfs: fix memory leak in btrfs_ioctl_start_sync(),ioctl,1,3,1,Bug
2.6.39,Btrfs: fix subvol_sem leak in btrfs_rename(),inode,1,5,3,Bug
2.6.39,Btrfs: Fix oops for defrag with compression turned on,inode,1,8,9,Bug
2.6.39,Btrfs: fix /proc/mounts info.,misc->code,1,17,2,Maintenance
2.6.39,Btrfs: fix compiler warning in file.c,misc->compile,1,1,1,Maintenance
2.6.39,Btrfs: fix __btrfs_map_block on 32 bit machines,misc->compile,1,20,6,Maintenance
2.6.39,btrfs: fix possible deadlock by clearing __GFP_FS flag,"file,inode",2,4,1,Bug
2.6.39,btrfs: check link counter overflow in link(2),inode,1,3,0,Reliability
2.6.39,btrfs: don't mess with i_nlink of unlocked inode in rename(),inode,1,25,11,Bug
2.6.39,Btrfs: check return value of btrfs_alloc_path(),"other,dir,file,inode",4,27,14,Bug
2.6.39,Btrfs: fix OOPS of empty filesystem after balance,"file,balloc",3,30,0,Bug
2.6.39,Btrfs: fix memory leak of empty filesystem after balance,balloc,1,6,0,Bug
2.6.39,Btrfs: fix return value of setflags ioctl,ioctl,1,3,1,Bug
2.6.39,Btrfs: fix uncheck memory allocations,"other,balloc,inode",3,12,0,Bug
2.6.39,btrfs: make inode ref log recovery faster,journal->log,1,11,24,Performance
2.6.39,Btrfs: add btrfs_trim_fs() to handle FITRIM,"balloc,ioctl",5,190,1,Feature
2.6.39,Btrfs: adjust btrfs_discard_extent() return errors and trimmed bytes,misc->code,3,31,19,Maintenance
2.6.39,Btrfs: make btrfs_map_block() return entire free extent for each device of RAID0/1/10/DUP,misc->code,2,129,22,Maintenance
2.6.39,Btrfs: make update_reserved_bytes() public,misc->api,2,9,9,Maintenance
2.6.39,btrfs: return EXDEV when linking from different subvolumes,inode,1,1,1,Bug
2.6.39,Btrfs: Per file/directory controls for COW and compression,"tree,file,inode,ioctl",4,72,7,Feature
2.6.39,Btrfs: add datacow flag in inode flag,misc->code,1,2,0,Maintenance
2.6.39,btrfs: use GFP_NOFS instead of GFP_KERNEL,balloc,1,2,2,Bug
2.6.39,Btrfs: check return value of read_tree_block(),"tree,balloc",3,15,0,Bug
2.6.39,btrfs: properly access unaligned checksum buffer,misc->code,1,2,1,Maintenance
2.6.39,Btrfs: cleanup some BUG_ON(),"tree,file,balloc,inode,ioctl,journal->transaction,journal->log",9,54,23,Reliability
2.6.39,Btrfs: add initial tracepoint support for btrfs,"tree,balloc,extent,file,inode,super,volume,journal->transaction",13,727,11,Reliability
2.6.39,Btrfs: use RCU instead of a spinlock to protect the root node,tree,1,8,19,Performance
2.6.39,Btrfs: mark the bio with an error if we have a failure in dio,inode,1,8,0,Bug
2.6.39,Btrfs: don't allocate dip->csums when doing writes,misc->code,1,5,2,Maintenance
2.6.39,Btrfs: cleanup how we setup free space clusters,misc->code,2,182,185,Maintenance
2.6.39,Btrfs: don't be as aggressive about using bitmaps,balloc,1,16,3,Performance
2.6.39,Btrfs: deal with min_bytes appropriately when looking for a cluster,misc->code,1,4,5,Maintenance
2.6.39,Btrfs: check free space in block group before searching for a cluster,balloc,1,10,0,Performance
2.6.39,Btrfs: add checks to verify dir items are correct,"tree,dir,inode,journal->log,xattr",5,50,0,Reliability
2.6.39,Btrfs: check return value of btrfs_search_slot properly,file,1,2,0,Bug
2.6.39,Btrfs: check items for correctness as we search,"tree,file,balloc",4,95,124,Reliability
2.6.39,Btrfs: return error if the range we want to map is bogus,extent,1,1,0,Bug
2.6.39,Btrfs: add a comment explaining what btrfs_cont_expand does,misc->code,1,6,0,Maintenance
2.6.39,Btrfs: use mark_inode_dirty when expanding the file,misc->code,1,1,15,Maintenance
2.6.39,Btrfs: only add orphan items when truncating,misc->code,1,18,27,Maintenance
2.6.39,Btrfs: make sure to remove the orphan item from the in-memory list,inode,1,6,0,Bug
2.6.39,Btrfs: handle errors in btrfs_orphan_cleanup,inode,6,50,23,Bug
2.6.39,Btrfs: cleanup error handling in the truncate path,inode,1,45,19,Reliability
2.6.39,Btrfs: convert to the new truncate sequence,misc->api,3,40,47,Maintenance
2.6.39,Btrfs: use a slab for the free space entries,"inode,balloc",3,29,16,Performance
2.6.39,Btrfs: change reserved_extents to an atomic_t,"inode,balloc",3,29,21,Performance
2.6.39,Btrfs: fix how we deal with the pages array in the write path,misc->code,1,5,4,Maintenance
2.6.39,Btrfs: simplify our write path,misc->code,1,180,175,Maintenance
2.6.39,Btrfs: fix formatting in file.c,misc->code,1,8,8,Maintenance
