Version,Description,Component,Files_Modified,Lines_Added,Lines_Removed,Patch_Type
2.6.32,ext4: Fix wrong comparisons in mext_check_arguments(),extent,1,27,19,Bug
2.6.32,ext4: fix cache flush in ext4_sync_file,file,1,2,2,Bug
2.6.32,ext4: fix tracepoint format string warnings,misc->compile,2,41,36,Maintenance
2.6.32,ext4: Remove journal_checksum mount option and enable it by default,misc->code,3,22,7,Maintenance
2.6.32,ext4: Declare seq_operations and file_operations structures as const,misc->api,1,4,4,Maintenance
2.6.32,ext4: Add new tracepoint: trace_ext4_da_write_pages(),inode,3,50,12,Reliability
2.6.32,ext4: Restore wbc->range_start in ext4_da_writepages(),inode,1,2,0,Bug
2.6.32,ext4: Fix spelling typo in the trace format for trace_ext4_da_writepages(),misc->code,1,1,1,Maintenance
2.6.32,ext4: Limit number of links that can be created by ext4_link(),misc->code,1,1,1,Maintenance
2.6.32,ext4: Allow rename to create more than EXT4_LINK_MAX subdirectories,misc->api,1,1,1,Maintenance
2.6.32,ext4: fix extent sanity checking code with AGGRESSIVE_TEST,extent,1,34,26,Bug
2.6.32,ext4: use ext4_grpblk_t more extensively,misc->code,3,19,16,Maintenance
2.6.32,ext4: use variables not types in sizeofs() for allocations,misc->code,1,4,3,Maintenance
2.6.32,ext4: Add missing unlock_new_inode() call in extent migration code,extent,1,1,1,Bug
2.6.32,ext4: Add feature set check helper for mount & remount paths,super,1,49,42,Bug
2.6.32,simplify some logic in ext4_mb_normalize_request,misc->code,1,4,9,Maintenance
2.6.32,ext4: open-code ext4_mb_update_group_info,misc->code,3,1,12,Maintenance
2.6.32,ext4: reject too-large filesystems on 32-bit kernels,super,1,10,3,Reliability
2.6.32,ext4: Fix possible deadlock between ext4_truncate() and ext4_get_blocks(),"extent,inode",3,32,7,Bug
2.6.32,ext4: Show unwritten extent flag in ext4_ext_show_leaf(),extent,2,23,11,Reliability
2.6.32,ext4: Compile warning fix when EXT_DEBUG enabled,misc->compile,1,4,4,Maintenance
2.6.32,ext4: Avoid group preallocation for closed files,balloc,2,38,2,Performance
2.6.32,ext4: Fix bugs in mballoc's stream allocation mode,balloc,2,12,13,Bug
2.6.32,ext4: Display the mballoc flags in mb_history in hex instead of decimal,misc->code,2,13,13,Maintenance
2.6.32,ext4: Add configurable run-time mballoc debugging,balloc,3,80,26,Feature
2.6.32,ext4: fix journal ref count in move_extent_par_page,extent,1,1,0,Bug
2.6.32,ext4: remove redundant test on unsigned,misc->code,1,1,3,Maintenance
2.6.32,ext4: fix build warning when EXT4FS_DEBUG is on,misc->compile,1,1,1,Maintenance
2.6.32,ext4: Fix compile warnings with MB_DEBUG,misc->compile,1,4,4,Maintenance
2.6.32,ext4: Remove unnecessary semicolons in mballoc.c,misc->code,1,1,1,Maintenance
2.6.32,ext4: More buffer head reference leaks,"inode,dir",2,14,5,Bug
2.6.32,ext4: Avoid null pointer dereference when decoding EROFS w/o a journal,super,1,2,1,Bug
2.6.32,ext4: Fix typo in ext4/Kconfig,misc->code,1,1,1,Maintenance
2.6.32,ext4: Fix memory leak fix when mounting an ext4 filesystem,balloc,1,0,19,Bug
2.6.33,ext4: Drop EXT4_GET_BLOCKS_UPDATE_RESERVE_SPACE flag,misc->code,3,8,11,Maintenance
2.6.33,ext4: Fix quota accounting error with fallocate,"extent,inode",3,54,13,Bug
2.6.33,ext4: Handle -EDQUOT error on write,inode,1,18,14,Bug
2.6.33,ext4: Calculate metadata requirements more accurately,"extent,inode",5,73,44,Bug
2.6.33,ext4: Fix accounting of reserved metadata blocks,inode,1,4,4,Bug
2.6.33,ext4: Patch up how we claim metadata blocks for quota purposes,inode,1,82,71,Bug
2.6.33,ext4: Ensure zeroout blocks have no dirty metadata,extent,1,20,0,Bug
2.6.33,ext4: return correct wbc.nr_to_write in ext4_da_writepages,inode,1,1,2,Bug
2.6.33,ext4: Update documentation to correct the inode_readahead_blks option name,misc->doc,1,1,1,Maintenance
2.6.33,ext4: flush delalloc blocks when space is low,inode,1,9,2,Bug
2.6.33,ext4: Eliminate potential double free on error path,xattr,1,2,0,Bug
2.6.33,ext4: fix unsigned long long printk warning in super.c,misc->compile,1,2,2,Maintenance
2.6.33,ext4: fix sleep inside spinlock issue with quota and dealloc (#14739),inode,1,5,6,Bug
2.6.33,ext4: Fix potential quota deadlock,"balloc,inode",2,7,8,Bug
2.6.33,ext4: Convert to generic reserved quota's space management.,misc->api,3,17,10,Maintenance
2.6.33,ext4: replace BUG() with return -EIO in ext4_ext_get_blocks,extent,1,7,1,Bug
2.6.33,ext4: add module aliases for ext2 and ext3,misc->code,1,2,0,Maintenance
2.6.33,ext4: Don't ask about supporting ext2/3 in ext4 if ext4 is not configured,misc->code,1,1,0,Maintenance
2.6.33,ext4: remove unused #include <linux/version.h>,misc->code,2,0,2,Maintenance
2.6.33,ext4: Support for 64-bit quota format,super,1,24,6,Feature
2.6.33,ext4: Fix potential fiemap deadlock (mmap_sem vs. i_data_sem),extent,1,2,2,Bug
2.6.33,ext4: Do not override ext2 or ext3 if built they are built as modules,misc->code,2,3,3,Maintenance
2.6.33,ext4: Fix insufficient checks in EXT4_IOC_MOVE_EXT,"ioctl,extent",2,25,12,Bug
2.6.33,ext4: Wait for proper transaction commit on fsync,other,6,80,31,Bug
2.6.33,ext4: fix incorrect block reservation on quota transfer.,inode,1,1,1,Bug
2.6.33,ext4: quota macros cleanup,misc->code,5,14,10,Maintenance
2.6.33,ext4: ext4_get_reserved_space() must return bytes instead of blocks,inode,1,1,1,Bug
2.6.33,ext4: remove blocks from inode prealloc list on failure,balloc,1,19,0,Bug
2.6.33,ext4: wait for log to commit when umounting,super,1,6,4,Bug
2.6.33,ext4: Avoid data / filesystem corruption when write fails to copy data,inode,1,15,5,Bug
2.6.33,ext4: Use ext4 file system driver for ext2/ext3 file system mounts,super,2,68,0,Feature
2.6.33,ext4: Return the PTR_ERR of the correct pointer in setup_new_group_blocks(),resize,1,1,1,Bug
2.6.33,ext4: remove unused parameter wbc from __ext4_journalled_writepage(),misc->code,1,1,2,Maintenance
2.6.33,ext4: remove encountered_congestion trace,misc->code,1,2,4,Maintenance
2.6.33,ext4: move_extent_per_page() cleanup,misc->code,1,9,21,Maintenance
2.6.33,ext4: initialize moved_len before calling ext4_move_extents(),misc->code,2,4,11,Maintenance
2.6.33,ext4: Fix double-free of blocks with EXT4_IOC_MOVE_EXT,extent,1,5,4,Bug
2.6.33,ext4: use ext4_data_block_valid() in ext4_free_blocks(),misc->api,1,1,3,Maintenance
2.6.33,ext4: add check for wraparound in ext4_data_block_valid(),misc->code,1,1,0,Maintenance
2.6.33,ext4: print i_mode in octal in ext4 tracepoints,misc->code,1,4,4,Maintenance
2.6.33,ext4: call ext4_forget() from ext4_free_blocks(),extent,7,109,88,Bug
2.6.33,ext4: fold ext4_free_blocks() and ext4_mb_free_blocks(),misc->code,3,26,49,Maintenance
2.6.33,ext4: fold ext4_journal_forget() into ext4_forget(),misc->code,3,19,25,Maintenance
2.6.33,ext4: fold ext4_journal_revoke() into ext4_forget(),misc->code,2,12,30,Maintenance
2.6.33,ext4: move ext4_forget() to ext4_jbd2.c,misc->code,4,63,55,Maintenance
2.6.33,"ext4: make ""norecovery"" an alias for ""noload""",misc->code,0,0,0,Maintenance
2.6.33,ext4: make trim/discard optional (and off by default),"block,super",4,33,9,Feature
2.6.33,ext4: fix error handling in ext4_ind_get_blocks(),inode,1,1,1,Bug
2.6.33,ext4: avoid issuing unnecessary barriers,file,1,3,5,Performance
2.6.33,ext4: fix block validity checks so they work correctly with meta_bg,"balloc,inode",2,2,5,Bug
2.6.33,ext4: fix uninit block bitmap initialization when s_meta_first_bg is non-zero,balloc,1,7,1,Bug
2.6.33,ext4: don't update the superblock in ext4_statfs(),super,1,0,2,Bug
2.6.33,ext4: journal all modifications in ext4_xattr_set_handle,xattr,1,4,3,Bug
2.6.33,ext4: fix i_flags access in ext4_da_writepages_trans_blocks(),inode,1,1,1,Bug
2.6.33,ext4: make sure directory and symlink blocks are revoked,"inode,extent",2,5,3,Bug
2.6.33,ext4: add tracepoint for ext4_forget(),inode,2,27,0,Reliability
2.6.33,ext4: remove failed journal checksum check,misc->code,1,0,20,Maintenance
2.6.33,ext4: plug a buffer_head leak in an error path of ext4_iget(),inode,1,3,8,Bug
2.6.33,ext4: fix spelling typos in move_extent.c,misc->code,1,2,2,Maintenance
2.6.33,ext4: fix possible recursive locking warning in EXT4_IOC_MOVE_EXT,extent,1,1,1,Bug
2.6.33,ext4: fix lock order problem in ext4_move_extents(),extent,1,53,64,Bug
2.6.33,ext4: fix the returned block count if EXT4_IOC_MOVE_EXT fails,extent,1,73,66,Bug
2.6.33,ext4: avoid divide by zero when trying to mount a corrupted file system,super,1,4,4,Bug
2.6.33,ext4: fix potential buffer head leak when add_dirent_to_buf() returns ENOSPC,dir,1,12,18,Bug
2.6.34,ext4: Issue the discard operation *before* releasing the blocks to be reused,balloc,1,11,10,Bug
2.6.34,ext4: Fix buffer head leaks after calls to ext4_get_inode_loc(),"extent,inode",2,2,0,Bug
2.6.34,ext4: Fix possible lost inode write in no journal mode,inode,1,1,1,Bug
2.6.34,ext4: Fixed inode allocator to correctly track a flex_bg's used_dirs,inode,1,2,2,Bug
2.6.34,ext4: Don't use delayed allocation by default when used instead of ext3,misc->code,1,16,9,Maintenance
2.6.34,ext4: Fix spelling of CONTIG_FS_EXT3 to CONFIG_FS_EXT3,misc->code,1,2,2,Maintenance
2.6.34,ext4: Fix estimate of # of blocks needed to write indirect-mapped files,inode,1,2,2,Bug
2.6.34,ext4: fix up rb_root initializations to use RB_ROOT,misc->api,3,4,4,Maintenance
2.6.34,ext4: Code cleanup for EXT4_IOC_MOVE_EXT ioctl,misc->code,2,3,4,Maintenance
2.6.34,ext4: Fix the NULL reference in double_down_write_data_sem(),extent,1,8,8,Bug
2.6.34,ext4: Fix insertion point of extent in mext_insert_across_blocks(),extent,1,4,0,Bug
2.6.34,ext4: consolidate in_range() definitions,misc->code,4,4,7,Maintenance
2.6.34,ext4: cleanup to use ext4_grp_offs_to_block(),misc->api,1,2,6,Maintenance
2.6.34,ext4: cleanup to use ext4_group_first_block_no(),misc->api,4,14,28,Maintenance
2.6.34,ext4: Release page references acquired in ext4_da_block_invalidatepages,inode,1,3,4,Bug
2.6.34,Get rid of mnt_mountpoint abuses in ext4,misc->code,1,2,4,Maintenance
2.6.34,ext4: Fix ext4_quota_write cross block boundary behaviour,super,1,34,35,Bug
2.6.34,ext4: Convert BUG_ON checks to use ext4_error() instead,"extent,inode,super",4,209,44,Reliability
2.6.34,ext4: Use direct_IO_no_locking in ext4 dio read,inode,1,8,1,Performance
2.6.34,ext4: use ext4_get_block_write in buffer write,"extent,inode,super",5,256,55,Performance
2.6.34,ext4: mechanical rename some of the direct I/O get_block's identifiers,misc->code,5,61,69,Maintenance
2.6.34,"ext4: make ""offset"" consistent in ext4_check_dir_entry()",misc->code,0,0,0,Maintenance
2.6.34,ext4: Handle non empty on-disk orphan link,dir,1,8,0,Bug
2.6.34,ext4: explicitly remove inode from orphan list after failed direct io,inode,1,3,0,Bug
2.6.34,ext4: fix error handling in migrate,extent,1,14,15,Bug
2.6.34,ext4: deprecate obsoleted mount options,misc->code,1,13,1,Maintenance
2.6.34,ext4: Fix fencepost error in chosing choosing group vs file preallocation.,balloc,1,1,1,Performance
2.6.34,ext4: trivial quota cleanup,misc->code,1,69,54,Maintenance
2.6.34,ext4: mount flags manipulation cleanup,misc->api,1,13,18,Maintenance
2.6.34,ext4: Add flag to files with blocks intentionally past EOF,"extent,inode,ioctl",4,41,4,Bug
2.6.34,ext4: Fix BUG_ON at fs/buffer.c:652 in no journal mode,"inode,dir",4,7,7,Bug
2.6.34,ext4: correctly calculate number of blocks for fiemap,extent,1,7,2,Bug
2.6.34,ext4: add missing error checking to ext4_expand_extra_isize_ea(),xattr,1,2,0,Bug
2.6.34,"ext4: move __func__ into a macro for ext4_warning, ext4_error",misc->api,13,146,210,Maintenance
2.6.34,fix ext3/ext4 comment typo compain -> complain,misc->code,2,2,2,Maintenance
2.6.34,ext4: Reserve INCOMPAT_EA_INODE and INCOMPAT_DIRDATA feature codepoints,misc->code,1,3,0,Maintenance
2.6.34,ext4: Use bitops to read/modify EXT4_I(inode)->i_state,"extent,inode,xattr",7,71,51,Bug
2.6.34,ext4: Use slab allocator for sub-page sized allocations,misc->api,2,134,9,Maintenance
2.6.34,ext4: Add new tracepoints to debug delayed allocation space functions,inode,2,103,0,Reliability
2.6.34,ext4: Add block validity check when truncating indirect block mapped inodes,"balloc,inode",3,35,12,Bug
2.6.34,ext4: Fix optional-arg mount options,super,1,15,8,Bug
2.6.34,ext4: fix async i/o writes beyond 4GB to a sparse file,"extent,inode",3,5,5,Bug
2.6.35,ext4: Fix remaining racy updates of EXT4_I(inode)->i_flags,inode,1,23,17,Bug
2.6.35,ext4: Make sure the MOVE_EXT ioctl can't overwrite append-only files,extent,1,3,0,Bug
2.6.35,"ext4: replace inode uid,gid,mode init with helper",misc->api,1,4,8,Maintenance
2.6.35,ext4: constify xattr_handler,misc->api,6,16,16,Maintenance
2.6.35,ext4: Make fsync sync new parent directories in no-journal mode,"file,dir",3,32,2,Bug
2.6.35,ext4: Drop whitespace at end of lines,misc->code,9,23,23,Maintenance
2.6.35,ext4: Fix compat EXT4_IOC_ADD_GROUP,misc->code,2,39,2,Maintenance
2.6.35,ext4: Conditionally define compat ioctl numbers,misc->code,1,2,0,Maintenance
2.6.35,ext4: Add new tracepoints to track mballoc's buddy bitmap loads,balloc,2,35,0,Reliability
2.6.35,ext4: Add a missing trace hook,inode,1,1,0,Reliability
2.6.35,ext4: restart ext4_ext_remove_space() after transaction restart,extent,1,9,7,Bug
2.6.35,ext4: Clear the EXT4_EOFBLOCKS_FL flag only when warranted,extent,1,15,3,Bug
2.6.35,ext4: Avoid crashing on NULL ptr dereference on a filesystem error,extent,1,5,4,Bug
2.6.35,ext4: Use bitops to read/modify i_flags in struct ext4_inode_info,"other,extent,file,inode,balloc,dir,xattr",13,136,56,Bug
2.6.35,ext4: Convert calls of ext4_error() to EXT4_ERROR_INODE(),"dir,extent,inode,xattr",7,86,103,Reliability
2.6.35,ext4: Convert callers of ext4_get_blocks() to use ext4_map_blocks(),misc->api,3,151,230,Maintenance
2.6.35,ext4: Add new abstraction ext4_map_blocks() underneath ext4_get_blocks(),"extent,inode",3,199,170,Performance
2.6.35,ext4: Use our own write_cache_pages(),misc->api,1,119,22,Maintenance
2.6.35,ext4: Show journal_checksum option,misc->code,1,2,0,Maintenance
2.6.35,ext4: Fix for ext4_mb_collect_stats(),balloc,1,1,1,Bug
2.6.35,ext4: check for a good block group before loading buddy pages,balloc,2,58,13,Performance
2.6.35,ext4: Prevent creation of files larger than RLIMIT_FSIZE using fallocate,extent,1,5,0,Reliability
2.6.35,ext4: Remove extraneous newlines in ext4_msg() calls,misc->code,2,4,4,Maintenance
2.6.35,ext4: Print mount options in when mounting and add a remount message,misc->code,1,10,1,Maintenance
2.6.35,ext4: don't use quota reservation for speculative metadata,misc->code,2,26,48,Maintenance
2.6.35,ext4: init statistics after journal recovery,super,1,18,22,Bug
2.6.35,ext4: clean up inode bitmaps manipulation in ext4_free_inode,misc->code,1,37,44,Maintenance
2.6.35,ext4: Do not zero out uninitialized extents beyond i_size,extent,1,51,16,Bug
2.6.35,ext4: don't scan/accumulate more pages than mballoc will allocate,inode,1,9,0,Performance
2.6.35,ext4: stop issuing discards if not supported by device,balloc,1,7,1,Reliability
2.6.35,ext4: don't return to userspace after freezing the fs with a mutex held,super,1,10,10,Bug
2.6.35,ext4: symlink must be handled via filesystem specific operation,misc->api,1,2,0,Maintenance
2.6.35,ext4: check s_log_groups_per_flex in online resize code,resize,1,2,1,Bug
2.6.35,ext4: fix quota accounting in case of fallocate,inode,1,2,1,Bug
2.6.35,ext4: allow defrag (EXT4_IOC_MOVE_EXT) in 32bit compat mode,misc->code,1,2,0,Maintenance
2.6.35,ext4: rename ext4_mb_release_desc() to ext4_mb_unload_buddy(),misc->api,1,12,12,Maintenance
2.6.35,ext4: Remove unnecessary call to ext4_get_group_desc() in mballoc,misc->code,1,0,2,Maintenance
2.6.35,ext4: fix memory leaks in error path handling of ext4_ext_zeroout(),extent,1,8,7,Bug
2.6.35,ext4: Fix coding style in fs/ext4/move_extent.c,misc->code,1,1,0,Maintenance
2.6.35,ext4: check missed return value in ext4_sync_file(),file,1,1,1,Bug
2.6.36,ext4: clean up compiler warning in start_this_handle(),misc->compile,1,27,19,Maintenance
2.6.36,convert ext4 to ->evict_inode(),misc->api,4,16,10,Maintenance
2.6.36,ext4: Adding error check after calling ext4_mb_regular_allocator(),balloc,1,17,17,Bug
2.6.36,ext4: Fix dirtying of journalled buffers in data=journal mode,inode,1,17,1,Bug
2.6.36,ext4: re-inline ext4_rec_len_(to|from)_disk functions,dir,2,37,26,Performance
2.6.36,ext4: Add mount options in superblock,super,2,30,8,Feature
2.6.36,ext4: force block allocation on quota_off,super,1,14,1,Bug
2.6.36,ext4: fix freeze deadlock under IO,super,1,2,2,Bug
2.6.36,ext4: drop inode from orphan list if ext4_delete_inode() fails,inode,1,1,0,Bug
2.6.36,ext4: check to make make sure bd_dev is set before dereferencing it,super,1,13,4,Bug
2.6.36,ext4: don't print scary messages for allocation failures post-abort,misc->code,2,17,11,Maintenance
2.6.36,ext4: fix EFBIG edge case when writing to large non-extent file,file,1,2,1,Bug
2.6.36,ext4: fix ext4_get_blocks references,misc->code,2,6,9,Maintenance
2.6.36,ext4: Always journal quota file modifications,super,1,5,14,Bug
2.6.36,ext4: Fix potential memory leak in ext4_fill_super,super,1,5,3,Bug
2.6.36,ext4: Don't error out the fs if the user tries to make a file too big,inode,1,2,4,Reliability
2.6.36,ext4: allocate stripe-multiple IOs on stripe boundaries,balloc,1,3,4,Performance
2.6.36,ext4: move aio completion after unwritten extent conversion,misc->code,2,15,6,Maintenance
2.6.36,ext4: Support discard requests when running in no-journal mode,balloc,1,21,16,Feature
2.6.36,ext4: Fix block bitmap inconsistencies after a crash when deleting files,inode,1,13,22,Bug
2.6.36,ext4: Remove unnecessary casts of private_data,misc->code,2,2,2,Maintenance
2.6.36,ext4: fix potential NULL dereference while tracing,balloc,2,14,10,Bug
2.6.36,ext4: Define s_jnl_backup_type in superblock,misc->code,1,2,2,Maintenance
2.6.36,"ext4: Once a day, printk file system error information to dmesg",super,2,62,0,Reliability
2.6.36,ext4: Save error information to the superblock for analysis,"balloc,inode,super",5,90,22,Reliability
2.6.36,ext4: Pass line numbers to ext4_error() and friends,misc->code,8,98,80,Maintenance
2.6.36,ext4: Cleanup ext4_check_dir_entry so __func__ is now implicit,misc->api,3,17,16,Maintenance
2.6.36,ext4: Pass line number to ext4_journal_abort_handle(),misc->code,3,53,47,Maintenance
2.6.36,ext4: Enhance ext4_grp_locked_error() to take block and function numbers,misc->api,4,45,32,Maintenance
2.6.36,ext4: clean up ext4_abort() so __func__ is now implicit,misc->code,3,10,9,Maintenance
2.6.36,ext4: Add new superblock fields reserved for the Next3 snapshot feature,misc->code,1,7,1,Maintenance
2.6.36,ext4: update ctime when changing the file's permission by setfacl,xattr,1,1,0,Bug
2.6.36,ext4: remove vestiges of nobh support,misc->code,4,15,44,Maintenance
2.6.36,ext4: remove initialized but not read variables,misc->code,7,10,50,Maintenance
2.6.36,ext4: Convert more i_flags references to use accessor functions,misc->api,3,5,4,Maintenance
2.6.36,ext4: Clean up s_dirt handling,misc->code,9,36,16,Maintenance
2.6.37,ext4: fix on-line resizing regression,resize,1,5,0,Bug
2.6.37,ext4: fix typo which broke '..' detection in ext4_find_entry(),misc->code,1,1,1,Maintenance
2.6.37,ext4: Turn off multiple page-io submission by default,misc->code,3,17,3,Maintenance
2.6.37,ext4: Add EXT4_IOC_TRIM ioctl to handle batched discard,ioctl,1,24,0,Feature
2.6.37,ext4: ext4_fill_super shouldn't return 0 on corruption,super,1,3,2,Bug
2.6.37,ext4: missing unlock in ext4_clear_request_list(),super,1,0,3,Bug
2.6.37,ext4: fix setting random pages PageUptodate,file,1,2,2,Bug
2.6.37,ext4: Add new ext4 inode tracepoints,"inode,super",3,110,0,Reliability
2.6.37,ext4: Don't call sb_issue_discard() in ext4_free_blocks(),balloc,1,0,2,Bug
2.6.37,ext4: do not try to grab the s_umount semaphore in ext4_quota_off,super,1,3,5,Performance
2.6.37,ext4: fix potential race when freeing ext4_io_page structures,file,2,16,24,Bug
2.6.37,ext4: handle writeback of inodes which are being freed,"file,super",3,38,25,Bug
2.6.37,ext4: initialize the percpu counters before replaying the journal,misc->code,1,39,26,Maintenance
2.6.37,"ext4: ""ret"" may be used uninitialized in ext4_lazyinit_thread()",misc->compile,0,0,0,Maintenance
2.6.37,ext4: fix lazyinit hang after removing request,super,1,2,1,Performance
2.6.37,ext4: Remove useless spinlock in ext4_getattr(),inode,1,0,2,Performance
2.6.37,ext4: BUG_ON fix: check if page has buffers before calling page_buffers(),inode,1,5,7,Bug
2.6.37,ext4: fix compile with CONFIG_EXT4_FS_XATTR disabled,misc->compile,1,1,1,Feature
2.6.37,ext4: optimize orphan_list handling for ext4_setattr,inode,1,7,3,Performance
2.6.37,ext4: fix unbalanced mutex unlock in error path of ext4_li_request_new,super,1,8,14,Bug
2.6.37,ext4: fix compile error in ext4_fallocate(),misc->compile,1,1,1,Maintenance
2.6.37,"ext4: move ext4_mb_{get,put}_buddy_cache_lock and make them static",misc->api,2,79,81,Maintenance
2.6.37,ext4: rename mark_bitmap_end() to ext4_mark_bitmap_end(),misc->api,4,9,7,Maintenance
2.6.37,ext4: move flush_completed_IO to fs/ext4/fsync.c and make it static,misc->api,3,83,84,Maintenance
2.6.37,"ext4: rename {ext,idx}_pblock and inline small extent functions",misc->api,4,121,118,Maintenance
2.6.37,ext4: make various ext4 functions be static,misc->api,7,27,44,Maintenance
2.6.37,"ext4: rename {exit,init}_ext4_*() to ext4_{exit,init}_*()",misc->api,0,0,0,Maintenance
2.6.37,ext4: fix kernel oops if the journal superblock has a non-zero j_errno,super,2,15,2,Bug
2.6.37,ext4: update writeback_index based on last page scanned,inode,1,9,5,Bug
2.6.37,ext4: implement writeback livelock avoidance using page tagging,inode,2,17,3,Performance
2.6.37,ext4: tidy up a void argument in inode.c,misc->code,1,2,2,Maintenance
2.6.37,ext4: add batched_discard into ext4 feature list,misc->code,1,2,0,Maintenance
2.6.37,ext4: Add batched discard support for ext4,balloc,3,188,0,Feature
2.6.37,ext4: Use return value from sb_issue_discard(),balloc,1,2,1,Reliability
2.6.37,ext4: Check return value of sb_getblk() and friends,"balloc,inode",2,7,0,Bug
2.6.37,ext4: use bio layer instead of buffer layer in mpage_da_submit_io,"extent,inode,file,super",6,489,109,Feature
2.6.37,ext4: move mpage_put_bnr_to_bhs()'s functionality to mpage_da_submit_io(),misc->code,1,38,101,Maintenance
2.6.37,ext4: inline walk_page_buffers() into mpage_da_submit_io,misc->api,1,13,11,Maintenance
2.6.37,ext4: inline ext4_writepage() into mpage_da_submit_io(),misc->code,1,59,11,Maintenance
2.6.37,ext4: simplify ext4_writepage(),misc->code,1,25,48,Maintenance
2.6.37,ext4: call mpage_da_submit_io() from mpage_da_map_blocks(),misc->code,1,33,33,Maintenance
2.6.37,ext4: use KMEM_CACHE instead of kmem_cache_create,misc->api,2,7,14,Maintenance
2.6.37,ext4: use search_dirblock() in ext4_dx_find_entry(),misc->api,1,12,21,Maintenance
2.6.37,ext4: avoid uninitialized memory references in ext3_htree_next_block(),dir,1,15,15,Bug
2.6.37,ext4: remove unused ext4_sb_info members,misc->code,1,0,5,Maintenance
2.6.37,ext4: queue conversion after adding to inode's completed IO list,inode,1,3,3,Bug
2.6.37,ext4: don't use ext4_allocation_contexts for tracing,misc->code,2,41,91,Maintenance
2.6.37,ext4: fix oops in trace_ext4_mb_release_group_pa,other,1,0,3,Bug
2.6.37,ext4: fix potential infinite loop in ext4_da_writepages(),inode,1,1,1,Bug
2.6.37,ext4: improve llseek error handling for overly large seek offsets,file,3,45,2,Reliability
2.6.37,ext4: don't update sb journal_devnum when RO dev,super,1,1,1,Bug
2.6.37,ext4: use sb_issue_zeroout in ext4_ext_zeroout,misc->api,1,7,62,Maintenance
2.6.37,ext4: use sb_issue_zeroout in setup_new_group_blocks,misc->api,1,13,33,Maintenance
2.6.37,ext4: add interface to advertise ext4 features in sysfs,"inode,super",3,65,11,Feature
2.6.37,ext4: add support for lazy inode table initialization,"inode,super",4,611,3,Feature
2.6.37,ext4: fix NULL pointer dereference in print_daily_error_info(),super,1,1,0,Bug
2.6.37,ext4: don't hold spinlock while calling ext4_issue_discard(),balloc,1,2,2,Bug
2.6.37,ext4: check for negative error code from sb_issue_discard,balloc,1,1,1,Bug
2.6.37,ext4: don't bump up LONG_MAX nr_to_write by a factor of 8,inode,1,6,3,Bug
2.6.37,ext4: stop looping in ext4_num_dirty_pages when max_pages reached,inode,1,3,1,Performance
2.6.37,ext4: use dedicated slab caches for group_info structures,balloc,2,78,21,Performance
2.6.37,ext4: avoid null dereference in trace_ext4_mballoc_discard,other,1,3,2,Bug
2.6.37,ext4: fix EOFBLOCKS_FL handling,extent,1,69,29,Bug
2.6.37,BKL: Remove BKL from ext4 filesystem,super,1,0,15,Performance
2.6.37,BKL: Explicitly add BKL around get_sb/fill_super,misc->code,28,187,25,Maintenance
2.6.37,ext3/ext4: Factor out disk addressability check,misc->api,4,36,7,Maintenance
2.6.37,ext4: do not send discards as barriers,misc->code,1,1,1,Maintenance
2.6.38,ext4: serialize unaligned asynchronous DIO,"extent,file,super",5,100,18,Bug
2.6.38,ext4: make grpinfo slab cache names static,misc->api,1,60,40,Maintenance
2.6.38,ext4: Fix data corruption with multi-block writepages support,file,1,6,5,Bug
2.6.38,ext4: fix up ext4 error handling,super,1,10,4,Bug
2.6.38,ext4: unregister features interface on module unload,super,1,10,2,Bug
2.6.38,ext4: fix panic on module unload when stopping lazyinit thread,super,1,14,13,Bug
2.6.38,make the feature checks in ->fallocate future proof,misc->code,5,8,3,Maintenance
2.6.38,fs/ext4/inode.c: use pr_warn_ratelimited(),misc->api,1,2,1,Maintenance
2.6.38,Ext4: fail if we try to use hole punch,extent,1,4,0,Reliability
2.6.38,ext4: fix trimming starting with block 0 with small blocksize,balloc,1,6,0,Bug
2.6.38,ext4: revert buggy trim overflow patch,balloc,1,0,6,Bug
2.6.38,ext4: don't pass entire map to check_eofblocks_fl,misc->code,1,7,6,Maintenance
2.6.38,ext4: fix memory leak in ext4_free_branches,inode,1,1,0,Bug
2.6.38,ext4: remove ext4_mb_return_to_preallocation(),balloc,1,0,14,Bug
2.6.38,ext4: flush the i_completed_io_list during ext4_truncate,"extent,file",3,9,2,Bug
2.6.38,ext4: add error checking to calls to ext4_handle_dirty_metadata(),"inode,dir,resize",3,89,28,Bug
2.6.38,ext4: fix trimming of a single group,balloc,1,1,1,Performance
2.6.38,ext4: fix uninitialized variable in ext4_register_li_request,super,1,1,1,Bug
2.6.38,ext4: dynamically allocate the jbd2_inode in ext4_inode_info as necessary,"file,inode,super",7,74,25,Performance
2.6.38,ext4: drop i_state_flags on architectures with 64-bit longs,inode,3,25,9,Performance
2.6.38,ext4: reorder ext4_inode_info structure elements to remove unneeded padding,other,1,4,3,Performance
2.6.38,ext4: drop ec_type from the ext4_ext_cache structure,extent,3,18,28,Performance
2.6.38,ext4: use ext4_lblk_t instead of sector_t for logical blocks,"extent,inode",4,5,5,Performance
2.6.38,ext4: replace i_delalloc_reserved_flag with EXT4_STATE_DELALLOC_RESERVED,misc->code,5,9,8,Maintenance
2.6.38,ext4: fix 32bit overflow in ext4_ext_find_goal(),extent,1,26,4,Performance
2.6.38,ext4: add more error checks to ext4_mkdir(),dir,1,14,7,Bug
